a_LCA,a_IA,a_PCA,a_CT,a_TA,Ps,F0,SPL,ACFL,PC,CPP,PC_loc
0.998987210240817,0.998987210240817,0,0.665504209356528,0.556229292865462,940.151502880726,143.999485716122,126.332371808547,1652.7808841703,1386.23136529095,27.5345747937795,0.526315789473684
0.864054878462486,0.864054878462486,0,0.242090501769407,0.724933401590021,695.904200090982,141.999492858954,110.923460941106,757.832186970521,812.274052418664,11.2657001247346,1
0.599894299766118,0.599894299766118,0,0.464037069288569,0.460016343698375,785.004455391462,153.999450001964,114.953600300105,1085.87948121836,87.2721804378249,20.0475294559624,0.526315789473684
0.730645159095032,0.730645159095032,0,0.67106289014772,0.230266826790867,797.785583126055,161.999421430638,116.00051619395,1144.50907126193,121.330465913844,22.9429343293109,1
0.935365551858216,0.935365551858216,0,0.441016682926844,0.558459261414194,609.557136165958,151.999457144796,105.690430931533,410.347623039667,705.312784712336,4.80025357125976,1
0.782535280346164,0.782535280346164,0,0.320371349054438,0.479903486778568,983.272141618166,135.999514287449,121.844149225851,1953.92187152271,1850.5372402971,24.3715526754691,0.473684210526316
0.542861957014948,0.542861957014948,0,0.937517119346303,0.782762620324306,760.471384289909,169.999392859311,108.116811775001,466.545496137283,538.030037026062,5.78118778339785,1
0.523913585440543,0.523913585440543,0,0.174734490405905,0.916735742380277,852.81904115031,137.999507144617,114.645898465265,1188.89845825953,567.037440620919,24.816801563352,1
0.687265307058943,0.687265307058943,0,0.318651217762932,0.00889649922093216,925.374436193816,149.999464287628,124.346508010608,2310.11005854377,1448.28465558157,26.1972758928799,0.315789473684211
0.754714396190826,0.754714396190826,0,0.662707289055824,0.983903283211278,968.588668842947,155.999442859133,115.876803765928,1211.18207626493,959.037164567774,27.8732195417875,1
0.602267251960049,0.602267251960049,0,0.336005437888431,0.328576098942974,901.520256644688,137.999507144617,124.261216326103,1961.00966643136,1436.11273324685,26.7014730121418,0.421052631578947
0.598357159650484,0.598357159650484,0,0.309656420463673,0.147602176174457,860.18714702893,143.999485716122,126.202092730438,2062.27670134415,1331.00044027871,27.7641608292225,0.315789473684211
0.609253597689547,0.609253597689547,0,0.239791751894182,0.161376140068148,991.488746366282,139.999500001786,126.845113442481,2438.55023154915,1731.61283003645,30.2806861257344,0.315789473684211
0.856290724260491,0.856290724260491,0,0.3894301436874,0.0795006341177477,654.468367061828,155.999442859133,113.929600098294,963.246808599994,105.12443246118,16.0478011876606,1
0.862662257411669,0.862662257411669,0,0.0584526385426831,0.597081475387812,986.755242960122,121.99956428727,120.23725858087,2011.33071205664,1831.4243325973,21.3871112241917,0.578947368421053
0.928073791057975,0.928073791057975,0,0.499752249029782,0.183587785189877,783.15191151033,147.999471430459,120.95434548215,1395.33458244322,1214.35414051296,28.9998647532295,0.526315789473684
0.522344294270614,0.522344294270614,0,0.552806408735757,0.921557910504593,824.120715752632,157.999435716301,112.730855370846,858.923265132247,595.763180733199,18.0525241269163,1
0.750101700684034,0.750101700684034,0,0.708489993335882,0.937811713891494,650.42654611398,413.998521433852,-40.8806537641226,1.699327191549e-05,937.749479343749,14.7975598364436,1
0.984125935306458,0.984125935306458,0,0.492361800557588,0.192236329379165,837.991112152296,143.999485716122,124.759035453623,1564.92541456213,1406.96737913215,37.0316700668316,0.526315789473684
