a_LCA,a_IA,a_PCA,a_CT,a_TA,Ps,F0,SPL
0.602267251960049,0.602267251960049,0,0.336005437888431,0.328576098942974,901.520256644688,137.999507144617,124.261216326103
0.598357159650484,0.598357159650484,0,0.309656420463673,0.147602176174457,860.18714702893,143.999485716122,126.202092730438
0.609253597689547,0.609253597689547,0,0.239791751894182,0.161376140068148,991.488746366282,139.999500001786,126.845113442481
0.856290724260491,0.856290724260491,0,0.3894301436874,0.0795006341177477,654.468367061828,155.999442859133,113.929600098294
0.862662257411669,0.862662257411669,0,0.0584526385426831,0.597081475387812,986.755242960122,121.99956428727,120.236985784806
0.928073791057975,0.928073791057975,0,0.499752249029782,0.183587785189877,783.15191151033,147.999471430459,120.95434548215
0.522344294270614,0.522344294270614,0,0.552806408735757,0.921557910504593,824.120715752632,157.999435716301,112.730855370846
0.750101700684034,0.750101700684034,0,0.708489993335882,0.937811713891494,650.42654611398,413.998521433852,-40.8805860985573
0.984125935306458,0.984125935306458,0,0.492361800557588,0.192236329379165,837.991112152296,143.999485716122,124.759035453623
0.886330486817611,0.886330486817611,0,0.551092623541949,0.170367051763848,919.155595589664,147.999471430459,123.154991967606
0.538306005979792,0.538306005979792,0,0.871109133620905,0.535977225736311,625.166208478865,165.999407144974,105.708610104607
0.607610489903096,0.607610489903096,0,0.662279550525841,0.223274698834365,859.309286212186,145.999478573291,126.15523388943
0.55818006393132,0.55818006393132,0,0.111215787097844,0.874422175207919,727.567579852426,135.999514287449,111.115310985177
0.990936048623977,0.990936048623977,0,0.975073216192429,0.40149498785943,985.322805313055,149.999464287628,123.503620789239
0.555906257689038,0.555906257689038,0,0.320289751601226,0.997035544959884,864.784036510044,145.999478573291,114.764381500393
0.704865277732918,0.704865277732918,0,0.211268502946523,0.953395206160619,809.319180919119,137.999507144617,113.264400337492
0.968915870035262,0.968915870035262,0,0.443394004738745,0.0845396000326122,693.796811813748,157.999435716301,114.565636306255
0.879055375420081,0.879055375420081,0,0.430752685618981,0.600314009193097,816.808098302352,147.999471430459,115.074820310207
0.859521360413407,0.859521360413407,0,0.538764727490197,0.760280716490156,984.304127113929,139.999500001786,124.43069207928
0.784034710199387,0.784034710199387,0,0.393818558905479,0.102203089336377,887.19611375861,143.999485716122,127.296861300184
0.575267016127471,0.575267016127471,0,0.260241761378883,0.699815006220498,832.967407239478,141.999492858954,115.588498716972
0.933510104646853,0.933510104646853,0,0.346231769792842,0.77930431007572,671.204845786622,145.999478573291,108.486112280454
0.764284465563357,0.764284465563357,0,0.356872128408042,0.257358000792994,882.518354118846,139.999500001786,125.642884758919
0.882828830170447,0.882828830170447,0,0.595450785507117,0.453842904464403,988.086839201654,139.999500001786,126.938602486182
0.913185956054159,0.913185956054159,0,0.199999868662876,0.376238171794696,772.659619614822,133.999521430281,118.516867776063
0.95572368851345,0.95572368851345,0,0.964202042085849,0.54859384881105,735.97843980184,165.999407144974,111.446323122189
0.942393900017885,0.942393900017885,0,0.701154644444023,0.983458169883139,979.841409418692,153.999450001964,116.189465282134
